Link	Class	Ingredients
http://www.bbc.co.uk/food/recipes/blackforestgateau_86364	V	butter for greasing 9 free-range eggs 255g/9oz caster sugar 200g/7½oz self-raising flour sifted 40g/1½oz cocoa powder1 x 340g/12oz (drained weight) jar cherries drained juice reserved good dash of Kirsch 2 tbsp arrowroot 750ml/1¼ pint double cream whipped300g/10½oz dark chocolate ½ tsp peppermint essence 110g/4oz demerara sugar 50g/2oz toasted flaked almonds to serve
http://www.bbc.co.uk/food/recipes/chicken_and_wild_04860	N	25g/1oz butter 1 banana shallot finely chopped 1 garlicclove finely sliced 2 large boneless and skinless chicken breasts cut into 1cm/½in thick slices 150g/5½oz mixed mushrooms such as chanterelle girolles and chestnut mushrooms chestnuts cut into quarters rest left whole 50ml/2fl oz Madeira 150ml/5fl oz chicken stock 2 tbsp chopped tarragonleaves 200ml/7fl oz double cream 2 free-range egg yolks lightly beaten sea salt and freshly ground black pepper250g/9oz plain flour 250g/9oz very cold butter cut into small cubes ½ tsp salt 125ml/4fl oz ice-cold water
http://www.bbc.co.uk/food/recipes/seafoodlaksa_66343	N	
http://www.bbc.co.uk/food/recipes/chickenandpineapples_83971	N	
http://www.bbc.co.uk/food/recipes/spicedskeweredlamb_89285	N	200g/7oz lambloin fillet thinly sliced and then cut into small pieces olive oil
http://www.bbc.co.uk/food/recipes/steaktartarewithgarl_88268	N	150g/5½oz top-quality rumpsteak trimmed chopped 1 tsp Worcestershire sauce 1 tsp tomato ketchup 1 lime juice only 1 tsp red wine vinegar 1 tsp Dijon mustard salt and freshly ground black pepper3 slices focacciabread 1 garlicclove halved olive oil for drizzling1 free-range egg yolk small handful fresh parsley chopped
http://www.bbc.co.uk/food/recipes/roxysonionmarmalade_73259	V	110g/4oz butter 900g/2lb onions thinly sliced 2 tbsp granulated sugar salt and freshly ground black pepper 75ml/3fl oz sherry vinegar or red wine vinegar 2 tbsp grenadine syrupor crème de cassis ½ bottle red wine or less (to taste)
http://www.bbc.co.uk/food/recipes/profiteroles_with_cheats_58794	V	100g/3½oz butter plus extra for greasing 150g/5oz plain flour pinch salt 4 free-range eggs4 free-range egg yolks 4 tbsp caster sugar 1 vanilla pod seeds only 2 tbsp Marsala wine 300g/10½oz mascarpone100g/3½oz plain chocolate minimum 75 per cent cocoa solids 100g/3½oz white chocolate 60g/2¼oz pistachios coarsely chopped 30g/1¼oz crystallised rose petals 30g/1¼oz crystallised violets
http://www.bbc.co.uk/food/recipes/marinated_beef_tartare_10869	N	¼ loaf sourdough finely sliced olive oil for drizzling1kg/2lb 4oz plum tomatoes 20g/¾oz celery roughly chopped 5g/⅛ garlic(about 1 clove) roughly chopped 10g/¼oz shallots roughly chopped sprig thyme sprig tarragon 2 sprigs basil pinch of salt pinch of sugar pinch of cayenne pepper splash of Worcestershire sauce 4 drops Tabasco 10g gelatine55g/2oz tomato ketchup 7gm Dijon mustard(about 1 teaspoon) few drops Worcestershire sauce 6 drops Tabasco 50ml/2fl oz rapeseed oil 2 plum tomatoes skinned seeds removed and diced large pinch finally chopped chivesOscietra caviar micro- rocketcress baby rocket baby lemon balm175g/6oz aged beeffillet finely chopped 1 small banana shallot peeled and finely chopped 1 small gherkin finely chopped 1 tsp mini capers washed pinch finely chopped flat leaf parsley 1 tsp of spiced tomatoes (see above)
http://www.bbc.co.uk/food/recipes/spicysausagebroccoli_88874	N	1 baby cauliflower cut into florets 85g/3oz Tenderstem broccoli 2 tbsp olive oil ¼ onion finely chopped ½ tsp chilliflakes salt and freshly ground black pepper 1 large pork sausage1 tbsp olive oil ½ onion finely chopped 200g/7oz canned plumtomatoes chopped 1 tsp chilliflakes ½ tbsp caster sugar 1 tsp paprika 2 tbsp red wine vinegar1 tbsp fresh chives chopped to garnish
http://www.bbc.co.uk/food/recipes/sauted_chicken_livers_03068	N	
http://www.bbc.co.uk/food/recipes/auberginemoussakawit_88436	N	2 aubergines 2 tbsp olive oil 1 large onion chopped 2 garliccloves crushed 600g/1lb 5oz lamb mince 4 plumtomatoes finely chopped 1 tsp ground cumin 1 tsp ground cinnamon ½ tsp dried oregano 150ml/5fl oz red wine 2 tbsp chopped fresh mint 120ml/4fl oz chicken stock salt and freshly ground black pepper 25g/1oz butter 25g/1oz plain flour 200ml/7fl oz milk heated to near-boiling 2 free-range eggs beaten pinch freshly grated nutmeg 75g/3oz cheddarcheese grated 75g/3oz mozzarellacheese grated2 tbsp olive oil 3 white potatoes peeled and cut into cubes salt and freshly ground black pepper 2 tbsp flatleaf parsley
http://www.bbc.co.uk/food/recipes/colcannon_13802	N	
http://www.bbc.co.uk/food/recipes/rum_and_raisin_baked_62775	V	
http://www.bbc.co.uk/food/recipes/duo_of_lamb_with_paloise_18894	N	400g/14oz new potatoes 200g/7oz French beans 75g/2½ oz butter200g/7oz butter ½ bunch fresh mint plus 2-3 tbsp chopped fresh mintleaves 2 tbsp white wine vinegar 50ml/2floz white wine 1 tsp white peppercorns 1 small banana shallot finely diced 4 free-range eggs yolks only ¼ lemon juice only2 x 150-200g/5-7oz lamb fillets salt and freshly ground black pepper olive oil 8 lamb chops trimmed
http://www.bbc.co.uk/food/recipes/macaroons_16105	V	125g/4oz ground almonds 200g/7oz icing sugar 3 free-range eggwhites 2 tbsp caster sugar ½ tsp cream of tartar pinch red powdered food colouring
http://www.bbc.co.uk/food/recipes/apple_plum_and_cinnamon_59262	V	1-2 tbsp milk 30g/1oz sugar675g/1½lbs plain flour plus extra for dusting pinch salt 175g/6oz vegetable shortening such as Trex cut into cubes 225g/8oz lightly salted butter cut into cubes 1 free-range egg separated6 Bramley cooking apples peeled cored and roughly chopped 3 sweet eating apples(such as Golden Delicious) peeled cored and roughly chopped 1 lemon juice only 6 red plums stones removed and quartered 2 tbsp cornflour 175g/6oz sugar 115g/4oz soft brown sugar 1 tsp ground allspice 1 tsp ground cinnamon generous pinch freshly grated nutmeg
http://www.bbc.co.uk/food/recipes/pad_thai_38349	N	
http://www.bbc.co.uk/food/recipes/creamysweetcornwithp_80908	V	200ml/7fl oz oil for deep frying 4 spring onions 110g/4oz self-raising flour 3-4 tbsp water½ large tin sweetcorn 200ml/7fl oz double cream 1 tbsp wholegrain mustard ½ vegetable stockcube 100ml/3½fl oz white wine 1 tbsp tomato purée 150g/5½oz pennepasta cooked1 tbsp finely chopped chives paprika for dusting
http://www.bbc.co.uk/food/recipes/tequilasunrise_86526	V	50ml/2fl oz tequila fresh orange juice to top up 1 tbsp grenadine
http://www.bbc.co.uk/food/recipes/chocolatemoussewithc_76056	V	2 tbsp butter 3 tbsp caster sugar 2 oranges peeled and segmented75g/2¾oz chocolate melted 200ml/7fl oz double cream whipped
http://www.bbc.co.uk/food/recipes/smokedhaddockmuffins_91597	N	1 tbsp vegetable oil 1 onion finely chopped 1 red chilli chopped 1 garlicclove finely chopped 600g/1lb 5oz apricots stones removed chopped 125g/4½oz demerara sugar 125ml/4½fl oz cider vinegar2 English muffins cut in half 1 tbsp vegetable oil 300g/10½oz cheddar grated 1 free-range egg dash Worcestershire sauce 1 tbsp wholegrain mustard 200g/7oz smoked haddockfillet poached in milk flaked ½ red onion finely sliced 2 tbsp chopped fresh parsley to serve
http://www.bbc.co.uk/food/recipes/seabasswithrocketsau_11233	N	4 fillets of sea bass 2 tbsp olive oil 2 tbsp butter 4 tbsp white wine salt and pepper
http://www.bbc.co.uk/food/recipes/pear_and_apricot_52820	V	
http://www.bbc.co.uk/food/recipes/apple_and_rhubarb_37109	V	6 tbsp sunflower oil 200g/7oz soft brown sugar 1 free-range egg beaten 250ml/9fl oz buttermilk 1½ tsp vanilla extract 85g/3oz rhubarb cut into 1cm/½in pieces 85g/3oz apple peeled cored and diced 55g/2oz walnuts chopped 1 tbsp baking powder 250g/9oz plain flour sifted 55g/1oz oat bran
http://www.bbc.co.uk/food/recipes/lobster_baked_potato_10589	N	
http://www.bbc.co.uk/food/recipes/icedcinnamoncarrotca_88312	V	
http://www.bbc.co.uk/food/recipes/grouse_with_roasted_45527	N	2 grouse prepared and wrapped in bacon 1 tbsp vegetable oil 50g/2oz celeriac chopped into 1cm/½in dice 50g/2oz carrots chopped into 1cm/½in dice 50g/2oz celery chopped into 1cm/½in dice 10 baby onions 2 sprigs fresh thyme 1 tbsp brandy 250ml/9fl oz chicken stock sea salt and freshly ground black pepper2 beetroot peeled and quartered sea salt and freshly ground black pepper 4 Jerusalem artichokes ½ lemon juice only 1kg/2lb 2oz pumpkin peeled seeds removed olive oil for frying 50g/2oz hazelnuts roughly chopped 2 shallots finely chopped 1 tbsp chopped chives 50ml/2fl oz hazelnut oil 1 tsp sherry vinegar or to taste handful watercresssprigs
http://www.bbc.co.uk/food/recipes/thai_beef__mixed_pepper_58157	N	
http://www.bbc.co.uk/food/recipes/italianfishstew_87579	N	
http://www.bbc.co.uk/food/recipes/salmon_fillets_with_herb_36838	N	10 x 125g/4½oz single fillets of salmon cut from the whole fillet skin on salt and black pepper 20 fine fresh asparagustips 5 quails' eggs
http://www.bbc.co.uk/food/recipes/lemon_meringue_ice_cream_57978	V	
http://www.bbc.co.uk/food/recipes/veal_and_kidneys_with_11906	N	2 tbsp olive oil 2 x 150g/5½oz vealtail fillet trimmed seasoned 300g/10½oz veal kidneys cleaned and sliced 75g/2½oz unsalted butter 100ml/3½fl oz madeira 2 sprigs fresh thyme 1 garlicclove crushed100g/3½oz large leaf spinach 50g/1¾oz unsalted butter 1 large potato peeled and cut into chips vegetable oilfor deep-frying1 shallot diced 2 garliccloves chopped 4-6 tbsp chopped parsley100ml/3½fl oz balsamic vinegar 150ml/5fl oz veal stock 75g/2½oz unsalted butter salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/sweetcornandbaconcho_82153	N	
http://www.bbc.co.uk/food/recipes/lemon_and_ginger_prawns_60081	N	
http://www.bbc.co.uk/food/recipes/honeybakedfigswithma_87282	V	
http://www.bbc.co.uk/food/recipes/amarettistuffedpearw_85489	V	1 pear cut in half lengthways core removed 5 tbsp crushed amarettibiscuits 1 tbsp white rum 1 free-range egg yolk 2 tbsp red wineicing sugar to dust Greek-style yoghurt150ml/¼ pint red wine 1 vanilla pod split seeds scraped out
http://www.bbc.co.uk/food/recipes/cheeseburger_and_fries_06202	N	500g/1lb 2oz beef steak mince 2 tbsp vegetable oil 25g/1oz beer mustard 100g/3½oz mayonnaise 8 gherkins sliced 4 beef tomatoes sliced ½ round lettuce leaves separated 1 red onion sliced 200g/7oz Monterey Jack cheese grated or in slices 4 briocherolls500g/1lb 2oz chipping potatoes vegetable oil for deep-fat frying1 vanilla pod seeds removed 500ml/18fl oz full-fat milk 200g/7oz vanilla ice cream
http://www.bbc.co.uk/food/recipes/chocolate_olive_oil_cake_44817	V	
http://www.bbc.co.uk/food/recipes/magic_mini_fishcakes_42086	N	
http://www.bbc.co.uk/food/recipes/spicedsweetpotatosou_80806	V	
http://www.bbc.co.uk/food/recipes/avocadowithpoachedeg_80922	V	500ml/18fl oz boiling water 50ml/2fl oz white wine vinegar 1 egg½ ripe avocado stone removed50ml/2fl oz white wine vinegar 5 peppercorns ½ shallot finely chopped 1 bay leaf 1 egg yolk 150g/5½fl oz melted butter salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/spicykidneybeansoup_84854	V	
http://www.bbc.co.uk/food/recipes/chicken_leek_and_wild_27527	N	270g/9½oz unsalted butter 2 boneless skinless corn-fed chicken breasts(about 180g/6¼oz each) cut into 2cm/¾in cubes 2 lemons 1 for zest and juice only 1 whole 2 tbsp Greek yoghurt 2 tsp finely chopped tarragonleaves 1 small young leek green part only cut in half lengthways and sliced 200g/7oz mixed wild or shiitake mushrooms 1 tbsp sunflower oil 2 x 270g packs fresh readymade filo pastry 1 free-range egg beaten 2 tbsp sherry vinegar 200ml/7fl oz chicken stock 200ml/7fl oz whipping cream2 large heads chicory halved lengthways and leaves separated 12 radishes thinly sliced 3 tbsp chopped parsleyleaves 1 tbsp Chardonnay vinegar (alternatively use white wine vinegar) 3 tbsp extra virgin olive oil sea salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/fournutchocolatebrow_67259	V	
http://www.bbc.co.uk/food/recipes/cheeseandtarragonsou_89196	V	
http://www.bbc.co.uk/food/recipes/sticky_toffee_pork_and_60124	N	2 onions halved 1kg/2lb 4oz pork bones lightly roasted 2 pork hocks 2 pig’s feet 1 smoked gammonor bacon hock 2 large carrots halved 2 celerysticks 2 large dried shiitake mushrooms 1 head of garlic 1 bouquet garni made with thyme bay rosemary and parsley 1 spice bag made with 20 fennel seeds 1 star anise 2 cloves ½ cinnamon stick 1 small knob of fresh root ginger 250ml/9fl oz Madeira 250ml/9fl oz soy sauce50ml/2fl oz cider vinegar 50ml/2fl oz white wine vinegar 5 tsp extra virgin olive oil 35g/1oz caster sugar1kg/2lb 4oz pork belly bone in 20g/¾oz sea saltflakes 2 litres of master pork broth (from above) or chicken broth ½ tsp Chinese five-spice powder 2 fresh chillies chopped ¼ tsp yellow mustard seeds ½ tsp fennel seeds ½ tsp black peppercorns 100ml/3½fl oz blackstrap molasses 100ml/3½fl oz light soy sauce 100g/3½oz dates stoned and chopped 100g/3½oz light brown muscovado sugar1 tsp fennel seeds 200g/7oz white cabbage 100g/3½oz red cabbage 100g/3½oz fennel 1 red onion handful mixed fresh herbs (parsley coriander and mint) 1 tsp sea saltflakes 1 tsp freshly ground black pepper 1 unwaxed lemon juice and zest
http://www.bbc.co.uk/food/recipes/vegan_prune_and_ginger_17804	V	25g/1oz coconut oil melted plus extra for greasing 160g/5¾ oz ground almonds pinch sea salt pinch bicarbonate of soda 1½ tbsp maple syrup ½ tsp vanilla extract250g/9oz soft prunes 5 tbsp coconut oil 3 tbsp freshly pressed ginger juice (available online or see tip) 2 tsp finely grated root ginger 3 tsp vanilla extract 2 pinches salt
http://www.bbc.co.uk/food/recipes/pepperandsunblushedt_82614	V	
http://www.bbc.co.uk/food/recipes/shallotsandaubergine_80181	V	
http://www.bbc.co.uk/food/recipes/braised_hogget_pie_16464	N	
http://www.bbc.co.uk/food/recipes/poachedturbotwithale_87816	N	2 tbsp ciabatta breadcrumbs 1 tbsp chopped kelp (available from specialist suppliers online - use capersif none is available) 1 tbsp lemon juice 1 lemon zest only 25g/1oz butter salt and freshly ground black pepper2 tbsp olive oil 1 garlicclove finely chopped 125g/4½oz wild mushrooms such as morels 2 tsp truffle oil4 potatoes peeled salt and freshly ground black pepper 50g/2oz butter melted110ml/4fl oz dry white wine 110ml/4fl oz chicken stock pinch of saffron 2 bay leaves 2 x 175g/6oz turbotfillets 150g/5oz frozen baby broad beans thawed and peeled (the skin comes off easily once thawed) 2 tbsp crème fraîche salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/roastedbarramundiwit_88762	N	2 tbsp olive oil 8 small barramundi fillets 110g/4oz butter 1 large banana shallot finely diced 1 tsp curry powder 8 baby violet artichokes finely sliced 200ml/7fl oz white wine 200g/7oz cooked peeled brown shrimps salt and freshly ground black pepper 4 tbsp finely chopped chives
http://www.bbc.co.uk/food/recipes/parsleytomatoandburg_73147	V	
http://www.bbc.co.uk/food/recipes/thai_roast_chicken_with_58724	N	350g/12½oz fresh egg noodles 1 tbsp sesame seeds toasted 1 tbsp sesame oil 2 spring onions sliced2 red chillies halved seeds removed 150g/5¼oz creamed coconut 4 limes zest and juice of 2 limes remaining 2 limessliced handful fresh coriander 1 x 1.5kg/3lbs 5oz whole chicken preferably free-range1 tbsp vegetable oil 2 garlic cloves crushed pinch sugar 4 heads pak choi halved cores removed 570ml/1 pint chicken stock 2 tsp Thai fish sauce(nam pla) 4 sprigs fresh coriander to garnish
http://www.bbc.co.uk/food/recipes/strawberrypavlova_88895	V	100ml/3½fl oz water 100g/3½oz caster sugar 250g/9oz strawberries6 free-range egg whites 300g/10½oz caster sugar 1 tsp sherry vinegar 1 drop of pink food colouring 1 tbsp orange liqueur250ml/9fl oz whipping cream whipped until stiff peaks form when the whisk is removed 1 vanilla pod split seeds only 75g/2½oz sifted icing sugar 450g/1lb strawberries washed hulled and cut in half
http://www.bbc.co.uk/food/recipes/steakmamanblancwiths_85136	N	2 medium King Edwardpotatoes cut into 2cm/¾in cubes 1 tbsp olive oil salt and freshly ground black pepper 10g/½oz unsalted butter 1 handful fresh flatleaf parsley roughly chopped ½ banana shallot finely chopped2 x 225g/8oz sirloinsteaks (preferably organic) 2cm/¾in thick salt and freshly ground black pepper 1 tsp olive oil 20g/¾oz unsalted butter 110ml/4fl oz water
http://www.bbc.co.uk/food/recipes/cheesestuffedchicken_84003	N	25g/1oz butter 1 tbsp olive oil 1 garlicclove finely chopped ½ onion finely chopped 1 leek finely sliced 100ml/3½fl oz double cream sea salt and freshly ground black pepperchicken breast 55g/2oz mild cheddarcheese 1 tsp finely chopped fresh rosemary 5 slices streaky bacon 25g/1oz butter
http://www.bbc.co.uk/food/recipes/puffpastry_90245	N	
http://www.bbc.co.uk/food/recipes/fryingpanapplecustar_65966	V	large knob of butter 4 dessert apples peeled and sliced 1 tbsp light muscovado sugar 4-6 tbsp fresh custard
http://www.bbc.co.uk/food/recipes/rabbit_and_onion_18966	N	
http://www.bbc.co.uk/food/recipes/oatcakes_74180	N	110g/4oz medium oatmeal plus more for dusting 110g/4oz plain flour 55g/2oz lard dripping or poultry fat 1 level tsp salt cold water
http://www.bbc.co.uk/food/recipes/bakedapplealaska_86907	V	
http://www.bbc.co.uk/food/recipes/honeycombcheesecake_76812	V	
